team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh,team_a_exp_goals,team_b_exp_goals,team_a_exp_goals_ag,team_b_exp_goals_ag,team_a_30_ht,team_b_30_ht,team_a_75_ft,team_b_75_ft
Brisbane Roar,Sydney,0.9166666666666666,0.6666666666666666,3,1,2,1,0.2,0.4,0.6,0.6,0.2,0.0,2.8,3.0,1.0,1.4,1.8,1.6,0.2,0.4,0.4,0.6,0.4,0.4,0.6,0.6,0.4,0.0,0.2,0.0,1.0,1.0,1.0,1.0,0.4,0.4,0.2,0.4,0.2,0.2,0.8,1.2,0.2,0.4,0.6,0.8,0.4,0.4,0.8,0.6,0.2,0.0,0.6,1.0,0.2,0.2,2.0,1.8,0.8,1.0,1.2,0.8,0.2,0.6,0.4,0.6,0.4,0.0,1.0,0.8,0.8,0.4,10.6,7.8,1.0,0.8,1.0,0.0,0.6,0.0,0.4,0.0,5.0,3.8,1.0,0.6,0.8,0.6,0.8,0.4,5.6,4.0,1.0,0.6,0.4,0.4,0.4,0.2,6.4,4.4,4.2,3.4,0.8,0.8,0.8,0.6,0.8,0.0,0.8,0.8,0.6,0.6,0.6,0.4,0.4,0.0,1.0,0.8,1.0,0.8,1.0,0.6,0.6,0.2,1,5,0,2,1,3,1.85,1.56,0.9,1.15,0.4,0.4,0.4,0.2
Leeds United,Chelsea,0.9,0.15,0,3,0,1,0.2,0.6,0.6,0.2,0.2,0.2,3.2,3.4,0.6,2.8,2.6,0.6,0.0,0.4,0.6,0.2,0.2,0.6,0.6,0.0,0.4,0.4,0.2,0.2,1.0,1.0,1.0,0.8,0.8,0.6,0.4,0.6,0.0,0.2,1.4,1.2,0.4,1.2,1.0,0.0,0.4,1.0,0.6,0.6,0.0,0.0,1.0,0.4,0.2,0.4,1.8,2.2,0.2,1.6,1.6,0.6,0.0,0.4,0.8,0.2,0.2,0.4,1.0,1.0,0.6,0.8,9.0,9.0,1.0,0.6,0.6,0.6,0.2,0.6,0.2,0.6,5.0,4.6,1.0,0.8,1.0,0.6,0.6,0.4,4.0,4.4,0.8,0.4,0.2,0.4,0.0,0.4,3.8,6.0,5.2,3.0,0.4,0.6,0.2,0.6,0.2,0.6,1.0,1.0,0.6,0.8,0.4,0.2,0.0,0.2,0.8,0.8,0.8,0.4,0.2,0.4,0.0,0.4,1,4,1,0,0,4,1.65,1.57,1.66,0.7,0.0,0.2,0.6,0.2
Leicester City,Norwich City,0.7,1.0,3,0,0,0,0.6,0.0,0.2,0.8,0.2,0.2,2.0,2.4,1.2,0.6,0.8,1.8,0.4,0.2,0.2,0.6,0.4,0.2,0.2,0.8,0.6,0.4,0.6,0.4,0.8,0.8,0.6,0.8,0.6,0.4,0.0,0.2,0.0,0.2,1.4,1.2,1.0,0.2,0.4,1.0,0.8,0.2,0.4,0.8,0.2,0.2,0.6,0.8,0.6,0.2,0.6,1.2,0.2,0.4,0.4,0.8,0.6,0.2,0.8,0.6,0.0,0.4,0.6,0.8,0.0,0.4,9.8,11.6,0.4,0.8,0.4,0.6,0.4,0.6,0.4,0.6,4.0,5.4,0.6,1.0,0.4,0.8,0.4,0.4,5.8,6.2,1.0,0.8,0.8,0.6,0.4,0.6,4.6,4.0,5.2,7.6,0.6,0.4,0.6,0.4,0.4,0.4,1.0,0.8,0.4,0.6,0.4,0.2,0.2,0.2,1.0,1.0,0.8,0.6,0.4,0.4,0.2,0.2,10,2,5,1,5,1,1.3,0.93,2.02,2.21,0.4,0.6,0.2,0.8
Watford,Everton,0.95,0.8,0,0,0,0,0.0,0.2,1.0,0.8,0.0,0.0,3.8,3.6,1.0,1.0,2.8,2.6,0.0,0.0,0.2,0.4,0.2,0.4,1.0,0.8,0.8,0.6,0.8,0.6,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.4,0.4,0.4,1.8,2.0,0.6,0.8,1.2,1.2,0.2,0.2,0.4,0.6,0.4,0.4,1.0,0.8,0.4,0.6,2.0,1.6,0.4,0.2,1.6,1.4,0.0,0.2,0.6,0.8,0.4,0.2,1.0,0.8,1.0,0.8,9.6,9.8,0.8,0.4,0.8,0.4,0.8,0.4,0.4,0.4,4.8,3.8,0.8,0.6,0.8,0.4,0.6,0.2,4.8,6.0,1.0,0.8,0.6,0.8,0.2,0.4,4.2,2.8,5.4,7.0,0.6,0.4,0.6,0.2,0.4,0.2,0.8,0.8,0.8,0.2,0.6,0.0,0.2,0.0,0.8,0.6,0.4,0.6,0.4,0.2,0.0,0.2,1,13,0,4,1,8,1.17,1.09,2.21,1.93,0.2,0.6,1.0,0.4
Wolverhampton Wanderers,Manchester City,0.4,0.05,1,5,1,3,0.4,0.8,0.6,0.0,0.0,0.2,3.4,2.2,1.6,2.2,1.8,0.0,0.2,1.0,0.4,0.2,0.6,0.6,0.6,0.0,0.4,0.0,0.4,0.0,1.0,0.8,1.0,0.6,0.8,0.4,0.4,0.4,0.2,0.0,2.0,0.8,1.4,0.8,0.6,0.0,0.6,1.0,0.4,0.4,0.0,0.0,1.0,0.6,0.8,0.2,1.4,1.4,0.2,1.4,1.2,0.0,0.4,1.0,0.8,0.4,0.0,0.0,0.8,0.6,0.4,0.4,10.2,9.8,0.6,0.8,0.6,0.6,0.6,0.2,0.4,0.2,4.6,5.8,0.6,1.0,0.4,0.8,0.4,0.6,5.6,4.0,0.8,0.6,0.8,0.4,0.6,0.2,5.0,7.2,5.2,2.6,0.8,1.0,0.6,0.8,0.4,0.8,1.0,1.0,0.8,1.0,0.2,0.8,0.2,0.6,1.0,1.0,0.6,0.8,0.4,0.4,0.2,0.2,6,2,3,1,3,0,0.81,2.31,1.09,0.76,0.8,0.2,0.8,0.6
Nice,Saint-Étienne,0.3,0.9,4,2,0,2,0.8,0.0,0.0,0.6,0.2,0.4,1.6,3.6,1.2,1.0,0.4,2.6,0.6,0.2,0.0,0.4,0.2,0.4,0.0,0.8,0.4,0.6,0.2,0.6,1.0,0.8,0.4,0.8,0.2,0.6,0.0,0.6,0.0,0.2,0.2,2.0,0.2,0.8,0.0,1.2,1.0,0.2,0.8,0.4,0.0,0.6,0.2,0.8,0.0,0.6,1.4,1.6,1.0,0.2,0.4,1.4,0.6,0.4,0.2,0.8,0.4,0.0,0.8,0.8,0.4,0.4,10.0,7.4,0.6,0.4,0.6,0.4,0.4,0.2,0.2,0.2,4.0,4.4,1.0,0.8,0.8,0.8,0.2,0.4,6.0,3.0,0.8,0.2,0.6,0.2,0.2,0.0,5.2,3.2,4.8,4.2,0.8,0.2,0.6,0.0,0.4,0.0,1.0,1.0,0.6,0.8,0.4,0.0,0.2,0.0,1.0,1.0,1.0,0.4,0.6,0.0,0.2,0.0,2,2,1,0,1,2,1.42,0.86,0.77,1.67,0.0,0.8,0.8,0.4
Nantes,Rennes,0.45,0.25,2,1,1,1,0.6,0.6,0.2,0.2,0.2,0.2,3.4,4.4,2.2,2.6,1.2,1.8,0.2,0.0,0.2,0.0,0.6,0.6,0.2,0.8,0.6,1.0,0.4,0.8,1.0,1.0,0.8,1.0,0.4,0.8,0.4,0.6,0.2,0.6,1.4,2.0,0.6,1.4,0.8,0.6,0.4,0.6,0.8,0.4,0.0,0.2,0.8,0.8,0.4,0.6,2.0,2.4,1.6,1.2,0.4,1.2,0.6,0.2,0.4,0.0,0.2,0.8,0.8,1.0,0.4,1.0,13.0,10.6,1.0,1.0,1.0,0.6,1.0,0.4,0.6,0.2,6.0,4.6,0.8,1.0,0.8,1.0,0.6,0.4,7.0,6.0,1.0,0.8,0.8,0.6,0.6,0.2,7.6,5.4,5.4,5.2,1.0,0.6,1.0,0.6,0.8,0.6,1.0,1.0,1.0,0.6,0.6,0.4,0.4,0.2,1.0,0.8,1.0,0.6,0.8,0.6,0.6,0.2,5,5,3,3,2,1,1.05,2.17,1.44,0.98,0.4,0.6,0.4,1.0
Osasuna,Getafe,0.45,0.75,1,1,1,1,0.6,0.2,0.4,0.4,0.0,0.4,2.6,2.0,1.2,0.8,1.4,1.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.0,1.0,1.0,0.6,1.0,0.6,0.0,0.4,0.0,0.0,0.0,1.0,1.6,0.4,0.6,0.6,1.0,0.6,0.2,0.6,0.4,0.2,0.4,0.6,1.0,0.2,0.6,1.6,0.4,0.8,0.2,0.8,0.2,0.4,0.8,0.4,0.8,0.2,0.0,1.0,0.4,0.4,0.0,8.8,8.0,0.4,0.6,0.4,0.6,0.4,0.4,0.2,0.2,4.2,3.6,0.6,0.6,0.4,0.4,0.4,0.4,4.6,4.4,0.6,0.8,0.6,0.4,0.4,0.2,5.2,2.4,3.6,5.6,0.8,0.2,0.6,0.2,0.6,0.0,1.0,0.6,0.4,0.2,0.4,0.0,0.4,0.0,1.0,0.8,1.0,0.4,0.6,0.2,0.2,0.2,7,2,2,2,5,0,1.13,0.84,0.99,0.98,0.4,0.4,0.8,0.0
Deportivo Alavés,Espanyol,1.0,0.65,2,1,1,1,0.6,0.0,0.2,0.8,0.2,0.2,2.4,3.2,1.4,0.6,1.0,2.6,0.4,0.0,0.2,0.4,0.6,0.0,0.2,0.6,0.6,0.6,0.6,0.4,0.8,1.0,0.6,0.8,0.6,0.6,0.2,0.4,0.2,0.2,0.6,1.0,0.6,0.0,0.0,1.0,1.0,0.6,0.6,1.0,0.0,0.0,0.4,0.4,0.2,0.4,1.8,2.2,0.8,0.6,1.0,1.6,0.4,0.0,0.4,0.4,0.4,0.6,0.8,1.0,0.4,0.8,11.8,10.6,1.0,0.8,0.8,0.8,0.8,0.6,0.6,0.4,6.6,5.2,1.0,1.0,1.0,0.8,0.6,0.6,5.2,5.4,1.0,0.8,0.6,0.6,0.6,0.6,4.6,3.2,7.2,7.4,0.8,0.2,0.8,0.2,0.2,0.2,1.0,0.8,0.6,0.6,0.2,0.2,0.2,0.0,0.8,0.6,0.8,0.4,0.6,0.2,0.4,0.2,12,3,1,2,11,1,1.34,0.97,1.02,1.15,0.2,0.4,0.4,1.0
Sevilla,Mallorca,0.15,0.9,0,0,0,0,0.4,0.0,0.2,1.0,0.4,0.0,3.2,3.0,1.8,0.8,1.4,2.2,0.2,0.0,0.2,0.6,0.6,0.2,0.4,0.6,0.8,0.4,0.6,0.4,0.8,1.0,0.8,0.6,0.6,0.6,0.4,0.2,0.4,0.2,1.4,1.2,1.2,0.2,0.2,1.0,0.8,0.2,0.2,0.8,0.2,0.2,0.8,0.8,0.6,0.2,1.8,1.8,0.6,0.6,1.2,1.2,0.2,0.2,0.8,0.6,0.2,0.4,0.8,0.8,0.4,0.6,9.8,7.4,0.8,0.4,0.6,0.4,0.6,0.2,0.4,0.2,4.4,5.4,0.8,1.0,0.6,0.6,0.4,0.4,5.4,2.0,0.6,0.2,0.6,0.0,0.4,0.0,6.0,3.0,3.8,4.4,0.8,0.4,0.6,0.4,0.4,0.2,0.8,1.0,0.8,0.4,0.8,0.4,0.2,0.4,0.8,0.4,0.6,0.2,0.4,0.0,0.4,0.0,6,3,3,1,3,2,1.15,0.79,1.52,2.08,0.4,0.4,0.6,0.8
Elche,Atlético Madrid,0.7,0.2,0,2,0,1,0.2,0.6,0.6,0.4,0.2,0.0,2.4,2.2,1.2,1.4,1.2,0.8,0.2,0.4,0.2,0.4,0.2,0.4,0.4,0.2,0.6,0.2,0.4,0.2,1.0,1.0,0.8,0.6,0.6,0.4,0.0,0.2,0.0,0.0,1.0,0.8,0.6,0.4,0.4,0.4,0.8,0.6,0.4,0.6,0.2,0.2,0.6,0.6,0.2,0.2,1.4,1.4,0.6,1.0,0.8,0.4,0.4,0.6,0.6,0.4,0.2,0.0,0.8,1.0,0.6,0.4,9.8,8.6,0.6,0.6,0.6,0.4,0.6,0.2,0.6,0.2,3.4,3.6,0.8,0.8,0.4,0.4,0.2,0.4,6.4,5.0,0.8,0.8,0.8,0.6,0.8,0.2,5.2,4.0,4.6,4.6,0.8,0.4,0.6,0.4,0.4,0.4,0.8,1.0,0.6,0.6,0.4,0.2,0.0,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.8,0.2,6,3,3,1,3,2,1.57,1.62,1.58,0.87,0.6,0.2,0.6,0.4
Tottenham Hotspur,Arsenal,0.25,0.2,3,0,2,0,0.8,0.6,0.2,0.4,0.0,0.0,4.0,2.8,3.2,1.4,0.8,1.4,0.2,0.2,0.2,0.4,0.8,0.4,0.0,0.4,0.6,0.4,0.6,0.4,1.0,1.0,0.8,0.6,0.8,0.6,0.8,0.2,0.4,0.2,1.8,2.0,1.4,0.8,0.4,1.2,0.6,0.2,0.2,0.4,0.4,0.4,0.8,1.0,0.6,0.6,2.2,0.8,1.8,0.6,0.4,0.2,0.6,0.8,0.2,0.6,0.2,0.0,1.0,0.6,0.6,0.2,7.4,8.8,0.6,0.6,0.2,0.6,0.0,0.6,0.0,0.4,4.4,5.0,0.8,0.8,0.6,0.8,0.6,0.6,3.0,3.8,0.2,0.4,0.2,0.4,0.0,0.4,4.4,4.6,3.0,4.2,0.8,0.6,0.6,0.6,0.2,0.4,1.0,0.8,1.0,0.6,0.6,0.2,0.4,0.2,0.6,1.0,0.4,0.6,0.2,0.4,0.0,0.2,2,2,1,1,1,1,2.17,2.22,0.91,1.81,0.6,0.6,0.8,0.2
Real Sociedad,Cádiz,0.3,0.85,3,0,1,0,0.6,0.2,0.2,0.2,0.2,0.6,0.8,1.2,0.6,0.6,0.2,0.6,0.8,0.6,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.8,0.6,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.2,0.4,0.8,0.6,1.0,0.8,0.0,0.2,0.2,0.4,0.0,0.2,0.6,0.6,0.6,0.4,0.0,0.2,1.0,0.8,0.4,0.6,0.0,0.0,0.6,0.6,0.0,0.0,8.8,7.0,0.8,0.4,0.6,0.4,0.4,0.2,0.2,0.2,3.0,3.8,0.8,0.6,0.2,0.4,0.0,0.4,5.8,3.2,0.8,0.4,0.8,0.2,0.6,0.2,6.2,3.6,2.6,3.4,1.0,0.6,1.0,0.2,0.8,0.2,1.0,0.6,1.0,0.6,0.4,0.2,0.2,0.2,1.0,1.0,1.0,0.4,0.6,0.2,0.6,0.2,2,12,1,5,1,7,0.72,0.9,1.22,1.58,0.0,0.2,0.2,0.0
Rayo Vallecano,Villarreal,0.6,0.35,1,5,1,4,0.0,0.2,0.4,0.8,0.6,0.0,1.6,2.0,0.6,0.6,1.0,1.4,0.0,0.0,0.4,0.6,0.0,0.2,0.0,0.4,0.6,0.4,0.0,0.4,1.0,1.0,0.6,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.4,0.2,0.4,0.8,0.8,1.0,0.8,0.0,0.0,0.2,0.4,0.0,0.4,1.4,1.2,0.6,0.2,0.8,1.0,0.2,0.2,0.4,0.8,0.4,0.0,1.0,1.0,0.4,0.2,11.2,11.4,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,4.6,5.4,1.0,1.0,0.8,1.0,0.6,0.4,6.6,6.0,1.0,1.0,0.8,1.0,0.8,0.6,5.2,6.6,6.0,4.8,0.8,0.8,0.8,0.8,0.2,0.8,1.0,1.0,0.4,1.0,0.0,0.8,0.0,0.4,1.0,1.0,1.0,0.8,0.8,0.6,0.6,0.4,9,3,5,2,4,1,1.3,1.49,1.2,1.2,0.2,0.2,0.6,0.4
Real Madrid,Levante,0.05,1.0,6,0,4,0,0.8,0.2,0.2,0.4,0.0,0.4,3.6,3.4,2.6,1.6,1.0,1.8,0.6,0.0,0.2,0.0,0.8,0.2,0.2,0.4,0.2,1.0,0.2,0.6,1.0,1.0,1.0,1.0,0.8,0.6,0.6,0.6,0.2,0.2,1.6,0.6,1.0,0.2,0.6,0.4,0.6,0.6,0.4,0.8,0.2,0.0,0.8,0.6,0.6,0.0,2.0,2.8,1.6,1.4,0.4,1.4,0.8,0.2,0.2,0.0,0.0,0.8,1.0,1.0,0.8,0.8,10.0,8.8,0.8,0.4,0.4,0.2,0.4,0.2,0.4,0.2,5.0,3.4,1.0,0.6,0.6,0.6,0.6,0.4,5.0,5.4,0.8,0.8,0.6,0.6,0.2,0.6,7.0,3.6,3.0,5.2,1.0,0.4,0.8,0.4,0.8,0.2,1.0,0.8,0.8,0.6,0.6,0.2,0.6,0.2,1.0,0.8,1.0,0.4,1.0,0.4,0.2,0.2,6,6,4,3,2,3,1.82,1.14,1.05,1.95,0.8,0.2,0.6,1.0
Qarabağ,Sumqayıt,0.125,0.875,5,0,4,0,0.6,0.0,0.0,0.4,0.4,0.6,4.4,2.0,3.8,0.8,0.6,1.2,0.4,0.0,0.2,0.2,0.6,0.0,0.0,0.2,0.6,0.8,0.4,0.2,0.8,1.0,0.8,0.8,0.6,0.2,0.6,0.0,0.6,0.0,2.2,1.0,2.0,0.4,0.2,0.6,0.8,0.4,0.4,0.6,0.2,0.2,0.6,0.8,0.6,0.2,2.2,1.0,1.8,0.4,0.4,0.6,0.6,0.4,0.2,0.6,0.4,0.0,0.8,1.0,0.6,0.0,11.2,9.4,0.8,1.0,0.6,0.6,0.6,0.4,0.6,0.2,4.0,6.6,0.8,1.0,0.4,1.0,0.2,0.8,7.2,2.8,0.8,0.4,0.8,0.2,0.6,0.0,9.2,5.2,2.8,4.2,1.0,0.6,0.8,0.6,0.8,0.4,1.0,1.0,0.8,0.8,0.6,0.8,0.2,0.6,1.0,0.8,1.0,0.6,0.8,0.2,0.8,0.0,1,1,0,0,1,1,2.1,0.88,0.78,1.83,0.6,0.2,0.4,0.4
Anderlecht,Antwerp,0.75,1.0,2,1,2,0,0.8,0.4,0.0,0.6,0.2,0.0,2.4,2.2,2.2,0.8,0.2,1.4,0.8,0.4,0.2,0.2,0.8,0.0,0.0,0.4,0.2,0.4,0.2,0.4,0.8,1.0,0.8,0.4,0.6,0.4,0.2,0.2,0.0,0.2,1.0,1.4,0.8,0.6,0.2,0.8,0.8,0.4,0.4,0.4,0.2,0.4,0.6,0.8,0.4,0.4,1.4,0.8,1.4,0.2,0.0,0.6,1.0,0.6,0.4,0.8,0.0,0.0,0.6,0.6,0.4,0.2,7.6,9.2,0.4,1.0,0.2,0.8,0.0,0.4,0.0,0.0,4.6,6.0,1.0,1.0,0.8,1.0,0.8,1.0,3.0,3.2,0.4,0.4,0.0,0.0,0.0,0.0,4.4,4.6,3.2,4.6,0.8,0.4,0.6,0.4,0.2,0.2,1.0,1.0,1.0,0.8,0.6,0.4,0.2,0.4,0.6,1.0,0.6,0.4,0.4,0.0,0.0,0.0,9,2,4,1,5,1,2.66,1.32,1.51,1.1,0.4,0.8,0.4,0.2
Austria Wien II,Rapid Wien II,0.875,0.6875,3,3,2,3,0.2,0.2,0.6,0.4,0.2,0.4,3.4,3.0,1.2,1.4,2.2,1.6,0.4,0.0,0.4,0.0,0.2,0.4,0.6,0.6,0.4,1.0,0.4,0.8,0.8,1.0,0.8,1.0,0.8,0.8,0.6,0.2,0.4,0.0,1.2,1.4,0.4,0.8,0.8,0.6,0.4,0.6,0.8,0.2,0.0,0.4,0.8,0.8,0.4,0.4,2.2,1.6,0.8,0.6,1.4,1.0,0.4,0.2,0.4,0.4,0.4,0.4,0.8,1.0,0.8,0.4,9.8,12.0,0.8,0.8,0.8,0.8,0.6,0.8,0.4,0.8,4.2,5.4,0.6,0.8,0.4,0.6,0.4,0.6,5.6,6.6,1.0,0.8,0.6,0.8,0.4,0.6,5.4,6.0,4.4,6.0,0.6,1.0,0.4,0.8,0.4,0.4,0.8,1.0,0.6,1.0,0.4,0.2,0.4,0.0,1.0,1.0,0.6,1.0,0.4,0.8,0.4,0.4,3,6,2,2,1,4,1.28,1.74,1.74,1.74,0.2,0.4,0.8,0.4
Amstetten,Grazer AK,0.3125,0.4375,3,0,0,0,0.4,0.2,0.4,0.4,0.2,0.4,1.4,3.2,0.6,1.8,0.8,1.4,0.4,0.2,0.6,0.0,0.2,0.4,0.2,0.4,0.2,0.8,0.2,0.4,0.8,1.0,0.4,1.0,0.2,0.6,0.0,0.4,0.0,0.2,0.4,1.8,0.2,1.2,0.2,0.6,0.8,0.6,0.8,0.2,0.0,0.2,0.4,1.0,0.0,0.4,1.0,1.4,0.4,0.6,0.6,0.8,0.4,0.4,0.8,0.4,0.2,0.2,0.6,1.0,0.2,0.4,15.0,13.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.6,6.4,5.8,1.0,1.0,1.0,0.8,1.0,0.8,8.6,7.2,1.0,1.0,1.0,1.0,1.0,0.8,8.0,6.0,7.0,7.0,0.8,1.0,0.8,1.0,0.8,0.6,1.0,1.0,0.8,1.0,0.6,0.4,0.6,0.2,0.8,1.0,0.8,1.0,0.6,0.8,0.6,0.4,5,4,2,3,3,1,1.97,1.32,1.3,1.62,0.0,0.6,0.2,0.2
Lafnitz,Floridsdorfer AC,0.25,0.125,1,0,1,0,0.8,0.6,0.0,0.2,0.2,0.2,2.6,2.2,1.8,1.8,0.8,0.4,0.6,0.6,0.0,0.2,0.6,0.4,0.4,0.0,0.4,0.2,0.4,0.0,1.0,1.0,0.6,0.6,0.4,0.4,0.4,0.2,0.2,0.0,2.0,1.0,1.6,0.6,0.4,0.4,0.8,0.6,0.0,0.6,0.2,0.0,1.0,0.8,0.6,0.2,0.6,1.2,0.2,1.2,0.4,0.0,0.8,1.0,0.8,0.4,0.0,0.0,0.4,0.6,0.2,0.4,9.0,7.0,0.8,0.6,0.8,0.4,0.4,0.0,0.0,0.0,3.8,4.4,0.8,1.0,0.4,0.8,0.4,0.4,5.2,2.6,1.0,0.2,0.8,0.2,0.4,0.0,6.0,4.2,3.0,2.8,1.0,0.6,0.8,0.6,0.6,0.0,1.0,1.0,0.8,1.0,0.4,0.8,0.2,0.0,1.0,0.6,1.0,0.6,1.0,0.2,0.4,0.0,0,1,2,1,0,2,1.9,1.09,1.49,0.97,0.0,0.2,0.2,0.2
Bordeaux,Lorient,1.0,0.85,0,0,0,0,0.2,0.4,0.6,0.6,0.2,0.0,2.6,3.4,1.0,1.0,1.6,2.4,0.0,0.4,0.6,0.2,0.4,0.2,0.6,0.6,0.4,0.4,0.4,0.4,1.0,1.0,0.8,0.8,0.4,0.6,0.4,0.4,0.0,0.4,1.4,0.8,0.4,0.0,1.0,0.8,0.2,0.6,0.8,1.0,0.2,0.0,0.8,0.4,0.4,0.4,1.2,2.6,0.6,1.0,0.6,1.6,0.4,0.4,0.8,0.2,0.0,0.4,0.8,1.0,0.2,0.8,10.0,6.0,0.8,0.2,0.6,0.2,0.4,0.2,0.4,0.0,4.6,3.0,0.8,0.8,0.6,0.2,0.6,0.0,5.4,3.0,0.8,0.2,0.6,0.2,0.4,0.2,5.8,2.8,4.2,3.2,0.8,0.4,0.8,0.2,0.4,0.2,0.8,0.8,0.6,0.2,0.4,0.0,0.2,0.0,1.0,0.8,0.8,0.4,0.4,0.2,0.4,0.2,3,1,1,0,2,1,1.55,1.11,1.46,1.54,0.2,0.0,0.4,0.8
Olympique Lyonnais,Nantes,0.4,0.45,3,2,1,0,0.6,0.2,0.4,0.4,0.0,0.4,5.2,3.4,3.2,1.6,2.0,1.8,0.0,0.0,0.2,0.2,0.8,0.6,0.6,0.6,0.8,0.8,0.8,0.6,1.0,1.0,0.8,0.8,0.8,0.6,0.8,0.6,0.8,0.4,2.4,1.6,1.2,1.2,1.2,0.4,0.4,0.6,0.4,0.2,0.2,0.2,1.0,1.0,0.6,0.4,2.8,1.8,2.0,0.4,0.8,1.4,0.4,0.2,0.2,0.8,0.6,0.2,0.8,0.8,0.8,0.6,9.8,10.6,1.0,1.0,0.8,1.0,0.8,0.8,0.2,0.6,5.0,5.6,1.0,1.0,1.0,0.8,0.8,0.8,4.8,5.0,1.0,0.6,0.8,0.6,0.0,0.4,7.0,4.6,2.8,6.0,0.8,0.8,0.8,0.6,0.8,0.2,1.0,0.8,1.0,0.8,0.8,0.6,0.6,0.4,1.0,0.8,0.8,0.4,0.8,0.4,0.6,0.2,5,6,4,1,1,5,2.1,0.67,1.11,1.2,0.8,0.8,0.8,0.2
