team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh,team_a_exp_goals,team_b_exp_goals,team_a_exp_goals_ag,team_b_exp_goals_ag,team_a_30_ht,team_b_30_ht,team_a_75_ft,team_b_75_ft
Crystal Palace,Manchester City,0.65,0.05,0,2,0,0,0.2,1.0,0.4,0.0,0.4,0.0,1.8,2.6,0.4,2.2,1.4,0.4,0.6,0.6,0.6,0.0,0.0,0.8,0.4,0.0,0.2,0.4,0.2,0.4,0.6,1.0,0.4,0.8,0.4,0.6,0.2,0.2,0.2,0.0,1.2,1.2,0.2,0.8,1.0,0.4,0.6,0.6,0.8,0.4,0.0,0.4,0.6,0.6,0.4,0.4,0.6,1.4,0.2,1.4,0.4,0.0,0.6,1.0,0.8,0.4,0.2,0.0,0.4,0.6,0.2,0.6,7.6,6.8,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.2,4.6,3.8,0.8,0.6,0.6,0.4,0.4,0.4,3.0,3.0,0.2,0.2,0.2,0.2,0.2,0.0,3.0,5.4,4.6,1.4,0.4,0.4,0.2,0.4,0.2,0.4,0.6,0.8,0.2,0.4,0.2,0.4,0.2,0.4,0.8,1.0,0.6,0.6,0.4,0.4,0.0,0.2,2,6,1,1,1,5,0.68,1.58,1.7,0.6,0.2,0.4,0.2,0.2
Brighton & Hove Albion,Leeds United,0.85,0.45,2,0,1,0,0.2,0.4,0.4,0.6,0.4,0.0,1.8,3.0,1.0,1.2,0.8,1.8,0.6,0.0,0.4,0.4,0.2,0.6,0.4,0.4,0.4,0.6,0.4,0.6,0.6,1.0,0.6,0.8,0.6,0.6,0.0,0.2,0.0,0.2,0.6,1.6,0.4,0.4,0.2,1.2,0.8,0.4,0.6,0.6,0.0,0.2,0.6,0.8,0.0,0.6,1.2,1.4,0.6,0.8,0.6,0.6,0.6,0.4,0.6,0.4,0.2,0.4,0.6,0.8,0.6,0.4,10.6,13.8,0.8,1.0,0.8,1.0,0.8,0.8,0.8,0.8,4.8,5.6,0.8,1.0,0.8,0.8,0.6,0.8,5.8,8.2,0.8,1.0,0.6,1.0,0.6,1.0,8.2,6.0,2.4,7.8,0.8,0.8,0.8,0.8,0.8,0.6,1.0,0.8,0.8,0.6,0.8,0.4,0.4,0.2,1.0,0.8,1.0,0.8,0.8,0.8,0.4,0.6,2,9,1,8,1,1,2.08,1.63,0.47,2.03,0.2,0.6,0.4,0.2
Chelsea,Fulham,0.2,0.9,2,0,1,0,0.4,0.2,0.2,0.2,0.4,0.6,2.2,1.8,1.2,0.8,1.0,1.0,0.8,0.4,0.4,0.2,0.6,0.0,0.2,0.2,0.2,0.6,0.2,0.2,0.6,0.8,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.0,1.2,0.2,0.8,0.2,0.4,0.0,0.8,1.0,0.4,0.8,0.2,0.0,0.6,0.2,0.4,0.0,1.0,1.6,0.4,0.6,0.6,1.0,0.8,0.4,0.6,0.4,0.2,0.6,0.4,0.6,0.2,0.6,9.6,9.4,0.6,0.8,0.6,0.6,0.6,0.6,0.4,0.4,5.2,4.0,0.8,0.8,0.8,0.6,0.6,0.4,4.4,5.4,0.6,0.6,0.6,0.4,0.6,0.4,6.0,3.4,3.6,6.0,0.6,0.6,0.6,0.2,0.6,0.0,0.8,1.0,0.8,0.6,0.6,0.4,0.4,0.2,0.8,0.6,0.6,0.4,0.6,0.2,0.4,0.0,1,8,1,4,0,4,1.83,1.45,0.74,1.31,0.6,0.2,0.2,0.4
Everton,Aston Villa,0.4,0.55,1,2,1,1,0.2,0.2,0.4,0.4,0.4,0.4,2.8,1.4,1.2,0.6,1.6,0.8,0.2,0.4,0.0,0.4,0.2,0.0,0.6,0.2,0.8,0.4,0.6,0.2,1.0,0.8,0.8,0.4,0.6,0.2,0.4,0.0,0.0,0.0,1.6,0.6,0.8,0.4,0.8,0.2,0.4,0.8,0.2,0.6,0.6,0.0,0.8,0.6,0.6,0.0,1.2,0.8,0.4,0.2,0.8,0.6,0.4,0.6,0.6,0.8,0.4,0.2,0.6,0.4,0.6,0.4,10.2,8.6,0.8,0.6,0.8,0.6,0.6,0.4,0.4,0.4,3.4,4.8,0.6,0.8,0.4,0.8,0.4,0.4,6.8,3.8,0.8,0.6,0.8,0.4,0.8,0.0,4.0,3.2,6.2,5.4,0.6,0.4,0.4,0.4,0.4,0.2,0.4,0.8,0.2,0.4,0.0,0.2,0.0,0.2,0.8,0.8,0.8,0.2,0.8,0.2,0.6,0.2,3,6,3,4,0,1,1.82,1.04,1.17,1.68,0.6,0.2,0.4,0.4
Paris Saint Germain,Lens,0.1,0.25,2,1,1,0,0.4,0.4,0.6,0.0,0.0,0.6,2.8,3.2,1.2,1.8,1.6,1.4,0.0,0.0,0.4,0.0,0.4,0.6,0.6,0.4,0.6,1.0,0.6,0.6,1.0,1.0,0.8,1.0,0.6,0.6,0.2,0.4,0.2,0.2,0.8,2.2,0.4,1.0,0.4,1.2,0.6,0.0,0.6,0.4,0.0,0.6,0.8,1.0,0.0,0.6,2.0,1.0,0.8,0.8,1.2,0.2,0.2,0.8,0.6,0.2,0.4,0.2,0.8,0.8,0.6,0.2,8.2,13.6,0.4,0.8,0.4,0.8,0.4,0.8,0.2,0.6,4.6,6.8,0.6,0.8,0.4,0.8,0.4,0.8,3.6,6.8,0.4,0.8,0.2,0.6,0.2,0.6,6.8,6.2,1.4,7.4,0.8,0.8,0.6,0.6,0.4,0.6,1.0,0.8,0.6,0.6,0.4,0.6,0.4,0.6,1.0,1.0,1.0,0.8,0.8,0.6,0.2,0.2,6,2,3,2,3,0,2.04,1.86,1.63,1.39,0.2,0.6,0.4,0.4
Lille,Nice,0.1,0.45,2,0,1,0,0.2,0.4,0.2,0.4,0.6,0.2,1.8,3.0,1.0,1.4,0.8,1.6,0.4,0.0,0.2,0.2,0.2,0.6,0.2,0.4,0.6,0.8,0.2,0.6,0.8,1.0,0.8,1.0,0.2,0.6,0.0,0.2,0.0,0.2,1.0,1.4,0.2,0.6,0.8,0.8,0.4,0.4,0.8,0.6,0.2,0.4,0.6,0.6,0.2,0.6,0.8,1.6,0.8,0.8,0.0,0.8,1.0,0.4,0.4,0.4,0.0,0.4,0.6,0.8,0.2,0.6,10.4,9.4,1.0,0.6,0.8,0.4,0.6,0.4,0.6,0.2,4.4,5.4,1.0,1.0,0.6,0.8,0.2,0.4,6.0,4.0,0.8,0.8,0.8,0.4,0.6,0.4,9.2,4.0,1.2,5.4,1.0,0.4,1.0,0.4,1.0,0.2,1.0,0.8,1.0,0.6,0.8,0.4,0.4,0.2,1.0,0.4,1.0,0.4,1.0,0.4,0.8,0.2,5,1,5,0,0,1,1.44,1.39,0.6,1.38,0.4,0.6,0.6,0.4
Hellas Verona,Spezia,0.5,0.75,1,1,0,0,0.0,0.0,0.8,1.0,0.2,0.0,2.0,3.4,0.4,0.6,1.6,2.8,0.0,0.0,0.6,0.4,0.0,0.0,0.6,1.0,0.4,0.6,0.2,0.6,1.0,1.0,0.8,1.0,0.2,0.8,0.0,0.4,0.0,0.2,0.8,0.6,0.0,0.2,0.8,0.4,0.4,0.8,1.0,0.8,0.0,0.2,0.6,0.2,0.2,0.2,1.2,2.8,0.4,0.4,0.8,2.4,0.2,0.0,0.6,0.6,0.4,0.4,0.8,1.0,0.4,1.0,10.0,9.0,1.0,0.6,0.8,0.4,0.4,0.4,0.4,0.4,4.2,4.6,0.8,0.8,0.6,0.6,0.6,0.6,5.8,4.4,0.8,0.6,0.8,0.4,0.8,0.4,6.0,6.0,4.0,3.0,1.0,0.8,0.8,0.6,0.4,0.4,0.8,1.0,0.8,0.8,0.2,0.8,0.0,0.4,1.0,1.0,1.0,0.6,0.8,0.4,0.6,0.4,5,5,1,3,4,2,0.6,1.11,1.28,2.56,0.4,0.2,0.4,0.8
Crotone,Inter,1.0,0.05,0,2,0,0,0.2,0.6,0.8,0.0,0.0,0.4,3.4,2.2,1.4,1.4,2.0,0.8,0.0,0.2,0.4,0.0,0.4,0.4,0.8,0.0,0.6,0.8,0.6,0.4,1.0,1.0,0.8,0.8,0.6,0.4,0.4,0.0,0.4,0.0,1.0,0.8,0.6,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.2,0.2,0.6,0.6,0.4,0.2,2.4,1.4,0.8,1.0,1.6,0.4,0.0,0.6,0.6,0.4,0.4,0.4,1.0,0.6,0.8,0.4,12.0,7.0,1.0,0.6,0.8,0.2,0.8,0.0,0.8,0.0,5.6,4.0,1.0,0.8,1.0,0.6,0.8,0.4,6.4,3.0,0.8,0.4,0.8,0.4,0.8,0.0,6.4,5.0,5.6,2.0,0.8,0.6,0.8,0.4,0.6,0.4,1.0,1.0,0.6,0.6,0.4,0.6,0.2,0.4,1.0,0.8,0.8,0.6,0.8,0.4,0.8,0.2,4,11,3,9,1,2,1.87,2.33,1.89,0.97,0.6,0.6,0.4,0.2
Milan,Benevento,0.25,0.9,2,0,1,0,0.2,0.2,0.4,0.4,0.4,0.4,2.2,3.4,1.0,1.4,1.2,2.0,0.0,0.2,0.2,0.2,0.2,0.4,0.2,0.6,0.8,0.6,0.4,0.4,1.0,1.0,0.8,0.8,0.4,0.4,0.0,0.4,0.0,0.2,0.6,2.0,0.4,0.8,0.2,1.2,0.8,0.4,0.6,0.4,0.2,0.4,0.4,0.8,0.2,0.4,1.6,1.4,0.6,0.6,1.0,0.8,0.2,0.4,0.4,0.6,0.4,0.2,1.0,0.8,0.6,0.2,9.4,7.2,1.0,0.6,1.0,0.6,0.4,0.4,0.0,0.0,4.2,3.4,1.0,0.6,0.6,0.4,0.6,0.2,5.2,3.8,1.0,0.4,0.8,0.4,0.4,0.4,5.0,1.6,4.4,5.6,0.8,0.2,0.8,0.0,0.2,0.0,0.8,0.6,0.2,0.2,0.2,0.0,0.2,0.0,1.0,0.2,1.0,0.2,0.8,0.2,0.6,0.2,6,7,2,3,3,4,1.42,0.98,0.99,2.26,0.2,0.4,0.6,0.2
SD Eibar,Deportivo Alavés,1.0,0.8,3,0,1,0,0.0,0.0,0.6,0.6,0.4,0.4,2.0,2.4,0.6,0.6,1.4,1.8,0.0,0.2,0.4,0.6,0.0,0.2,0.2,0.4,0.6,0.4,0.2,0.2,1.0,0.8,0.6,0.6,0.2,0.4,0.2,0.4,0.0,0.2,1.2,0.6,0.2,0.4,1.0,0.2,0.2,0.8,0.8,0.8,0.2,0.0,0.8,0.4,0.4,0.2,0.8,1.8,0.4,0.2,0.4,1.6,0.6,0.2,0.6,0.8,0.4,0.2,0.4,0.8,0.4,0.6,8.2,10.2,0.8,0.8,0.6,0.8,0.2,0.6,0.0,0.4,3.4,5.0,1.0,1.0,0.4,1.0,0.0,0.6,4.8,5.2,0.8,0.6,0.8,0.6,0.2,0.4,5.6,3.4,2.6,6.8,0.8,0.4,0.8,0.4,0.8,0.2,0.8,0.8,0.6,0.4,0.6,0.0,0.0,0.0,1.0,1.0,0.8,0.4,0.8,0.4,0.4,0.4,10,5,9,1,1,4,1.62,0.83,0.98,1.48,0.4,0.2,0.4,0.4
Elche,Atlético Madrid,0.9,0.05,0,1,0,1,0.6,0.2,0.0,0.4,0.4,0.4,1.8,1.6,1.2,0.8,0.6,0.8,0.4,0.4,0.0,0.4,0.2,0.2,0.0,0.2,0.6,0.4,0.2,0.2,1.0,0.8,0.6,0.6,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.4,0.2,0.4,0.8,0.6,0.2,0.6,0.2,0.2,0.8,0.6,0.2,0.2,0.8,0.8,0.4,0.4,0.4,0.4,0.6,0.6,0.8,0.6,0.2,0.2,0.4,0.6,0.2,0.2,7.8,11.2,0.6,0.8,0.6,0.8,0.2,0.8,0.0,0.6,3.8,5.0,0.8,0.8,0.6,0.6,0.4,0.6,4.0,6.2,0.6,0.8,0.4,0.8,0.0,0.8,4.4,6.2,3.4,5.0,0.8,0.6,0.4,0.6,0.4,0.4,1.0,1.0,0.8,0.6,0.8,0.4,0.4,0.4,0.6,1.0,0.4,0.6,0.4,0.6,0.0,0.4,3,2,1,2,2,0,0.71,1.12,1.07,1.36,0.6,0.0,0.4,0.2
Huesca,Real Sociedad,0.95,0.25,1,0,0,0,0.4,0.4,0.4,0.2,0.2,0.4,3.6,1.8,1.8,1.0,1.8,0.8,0.2,0.4,0.4,0.2,0.6,0.2,0.6,0.2,0.6,0.4,0.6,0.2,0.8,1.0,0.8,0.4,0.6,0.2,0.6,0.2,0.4,0.0,2.4,0.8,1.4,0.8,1.0,0.0,0.2,1.0,0.4,0.4,0.6,0.0,0.8,0.6,0.6,0.2,1.2,1.0,0.4,0.2,0.8,0.8,0.4,0.4,0.6,0.8,0.2,0.2,0.8,0.6,0.2,0.4,7.0,9.6,0.4,0.6,0.4,0.6,0.2,0.4,0.2,0.2,3.2,3.2,0.6,0.6,0.4,0.4,0.2,0.2,3.8,6.4,0.8,0.8,0.6,0.8,0.0,0.6,4.6,4.6,2.4,5.0,0.8,0.8,0.8,0.6,0.4,0.2,0.8,1.0,0.6,0.2,0.6,0.0,0.0,0.0,0.8,1.0,0.8,0.8,0.6,0.8,0.2,0.6,2,7,2,5,0,2,1.61,0.89,0.91,1.41,0.4,0.2,0.4,0.2
Real Madrid,Osasuna,0.1,0.55,2,0,0,0,0.6,0.6,0.0,0.2,0.4,0.2,2.0,1.6,1.4,1.0,0.6,0.6,0.4,0.6,0.2,0.2,0.6,0.2,0.0,0.2,0.6,0.4,0.4,0.4,0.8,0.8,0.8,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.6,0.2,0.6,0.0,0.0,0.2,1.0,0.8,0.6,1.0,0.0,0.0,0.4,0.2,0.2,0.0,1.4,1.4,0.8,1.0,0.6,0.4,0.4,0.6,0.4,0.2,0.4,0.4,0.8,0.8,0.4,0.4,12.0,7.4,0.8,0.4,0.8,0.4,0.8,0.4,0.6,0.2,4.0,2.4,0.8,0.4,0.6,0.2,0.6,0.2,8.0,5.0,1.0,0.8,1.0,0.8,1.0,0.4,7.6,3.4,4.4,4.0,1.0,0.4,1.0,0.4,0.8,0.2,0.8,0.8,0.8,0.6,0.4,0.0,0.4,0.0,1.0,0.6,1.0,0.4,0.8,0.4,0.6,0.2,7,0,4,0,3,0,1.96,1.05,0.88,1.09,0.2,0.2,0.4,0.4
Newcastle United,Arsenal,0.85,0.55,0,2,0,1,0.4,0.4,0.0,0.2,0.6,0.4,3.6,3.2,2.0,2.0,1.6,1.2,0.0,0.2,0.0,0.2,0.6,0.6,0.6,0.2,1.0,0.6,0.6,0.4,1.0,1.0,1.0,0.8,0.6,0.6,0.6,0.4,0.4,0.2,1.8,2.2,1.2,1.0,0.6,1.2,0.6,0.2,0.4,0.2,0.4,0.6,0.6,1.0,0.6,0.6,1.8,1.0,0.8,1.0,1.0,0.0,0.2,1.0,0.2,0.4,0.6,0.0,1.0,0.6,0.6,0.4,8.0,7.6,0.6,0.6,0.4,0.4,0.4,0.2,0.2,0.0,2.8,4.2,0.4,1.0,0.4,0.8,0.4,0.4,5.2,3.4,0.8,0.6,0.8,0.4,0.6,0.0,3.0,5.2,5.0,2.4,0.2,0.8,0.2,0.6,0.2,0.4,0.6,1.0,0.4,1.0,0.4,1.0,0.2,0.4,0.6,0.6,0.4,0.6,0.4,0.4,0.0,0.2,3,7,2,4,1,3,1.91,1.97,1.6,1.09,0.6,0.8,0.6,0.4
Tottenham Hotspur,Sheffield United,0.35,1.0,4,0,1,0,0.8,0.0,0.2,1.0,0.0,0.0,3.6,2.6,2.6,0.2,1.0,2.4,0.4,0.0,0.0,0.8,0.8,0.0,0.2,0.6,0.6,0.2,0.6,0.2,1.0,1.0,1.0,0.6,0.8,0.6,0.6,0.2,0.2,0.2,1.4,0.8,1.0,0.2,0.4,0.6,0.6,0.4,0.4,0.8,0.2,0.2,0.8,0.6,0.4,0.2,2.2,1.8,1.6,0.0,0.6,1.8,0.8,0.0,0.2,1.0,0.0,0.0,1.0,1.0,0.8,0.4,8.6,10.4,0.6,0.8,0.4,0.8,0.4,0.8,0.2,0.4,4.2,4.8,0.6,0.8,0.6,0.8,0.4,0.6,4.4,5.6,0.6,0.8,0.4,0.6,0.4,0.6,4.8,4.4,3.8,6.0,0.6,0.6,0.6,0.4,0.4,0.4,0.6,0.8,0.6,0.4,0.4,0.4,0.2,0.2,1.0,1.0,0.6,0.8,0.6,0.6,0.2,0.2,6,6,3,0,3,6,2.21,0.54,1.24,2.01,0.6,0.6,0.6,0.4
Bordeaux,Rennes,0.8,0.35,1,0,1,0,0.0,0.4,0.8,0.4,0.2,0.2,2.4,2.6,0.6,1.6,1.8,1.0,0.2,0.2,0.6,0.4,0.2,0.6,0.6,0.2,0.4,0.4,0.4,0.4,0.8,1.0,0.6,0.6,0.6,0.6,0.2,0.4,0.2,0.0,1.6,0.6,0.6,0.6,1.0,0.0,0.4,1.0,0.6,0.6,0.2,0.0,0.8,0.4,0.2,0.2,0.8,2.0,0.0,1.0,0.8,1.0,0.6,0.2,1.0,0.4,0.0,0.4,0.4,1.0,0.4,0.6,10.2,7.2,1.0,0.2,1.0,0.2,0.6,0.2,0.6,0.0,4.6,3.4,0.8,0.8,0.6,0.4,0.6,0.2,5.6,3.8,0.8,0.6,0.6,0.2,0.6,0.2,5.0,4.0,5.2,3.2,0.8,0.6,0.6,0.2,0.6,0.2,1.0,1.0,0.4,0.8,0.4,0.2,0.0,0.0,0.8,0.8,0.6,0.6,0.6,0.4,0.4,0.2,3,5,1,1,2,4,1.2,1.31,1.37,1.29,0.2,0.4,0.4,0.8
Dijon,Metz,1.0,0.5,1,5,0,2,0.2,0.4,0.8,0.2,0.0,0.4,2.6,2.8,0.6,1.2,2.0,1.6,0.2,0.2,0.6,0.4,0.2,0.6,0.6,0.4,0.2,0.6,0.2,0.6,1.0,0.8,0.8,0.8,0.4,0.8,0.4,0.4,0.0,0.0,0.8,1.2,0.0,0.6,0.8,0.6,0.6,0.6,1.0,0.6,0.0,0.2,0.4,0.6,0.4,0.4,1.8,1.6,0.6,0.6,1.2,1.0,0.2,0.6,0.6,0.6,0.2,0.0,1.0,0.8,0.8,0.4,7.0,9.4,0.4,0.6,0.4,0.6,0.4,0.4,0.2,0.4,3.6,4.4,0.6,0.8,0.6,0.6,0.2,0.6,3.4,3.8,0.6,0.6,0.4,0.2,0.2,0.2,2.6,3.8,4.4,5.6,0.2,0.4,0.2,0.2,0.0,0.2,0.8,1.0,0.6,0.4,0.2,0.4,0.2,0.2,0.6,0.4,0.2,0.4,0.0,0.4,0.0,0.2,6,3,1,2,4,1,1.04,1.22,1.5,1.65,0.4,0.4,0.8,0.4
Brest,Nantes,0.65,0.9,1,4,0,2,0.2,0.6,0.2,0.2,0.6,0.2,2.6,2.6,1.4,1.6,1.2,1.0,0.2,0.0,0.2,0.2,0.4,0.6,0.2,0.0,0.8,0.8,0.4,0.6,0.8,1.0,0.8,0.8,0.4,0.6,0.4,0.2,0.2,0.0,2.0,1.2,1.0,0.6,1.0,0.6,0.4,0.4,0.4,0.6,0.4,0.2,0.8,0.8,0.6,0.2,0.6,1.4,0.4,1.0,0.2,0.4,0.8,0.6,0.8,0.4,0.0,0.0,0.4,1.0,0.2,0.4,10.4,8.8,0.8,0.8,0.6,0.8,0.4,0.4,0.4,0.0,4.4,4.0,0.8,0.8,0.4,0.6,0.4,0.2,6.0,4.8,0.8,0.8,0.6,0.6,0.4,0.4,5.6,3.6,4.8,5.2,0.4,0.4,0.4,0.2,0.4,0.2,1.0,1.0,0.6,0.6,0.2,0.2,0.2,0.0,1.0,0.6,0.6,0.4,0.4,0.4,0.4,0.2,5,5,2,2,3,3,1.43,0.96,1.58,1.08,0.6,0.6,0.0,0.6
Lorient,Angers SCO,0.85,0.6,2,0,1,0,0.6,0.2,0.2,0.4,0.2,0.4,3.2,1.4,1.8,0.2,1.4,1.2,0.2,0.6,0.0,0.8,0.4,0.0,0.2,0.4,0.8,0.0,0.6,0.0,1.0,0.6,0.8,0.4,0.6,0.4,0.4,0.0,0.4,0.0,1.6,1.0,1.0,0.2,0.6,0.8,0.6,0.6,0.4,0.8,0.2,0.0,0.8,0.6,0.4,0.4,1.6,0.4,0.8,0.0,0.8,0.4,0.4,0.6,0.4,1.0,0.4,0.0,0.8,0.4,0.8,0.0,8.2,9.6,0.6,0.8,0.4,0.8,0.2,0.2,0.2,0.2,4.4,5.0,1.0,1.0,0.6,1.0,0.4,0.4,3.8,4.6,0.6,0.6,0.6,0.6,0.2,0.2,4.6,4.8,3.6,4.8,0.8,0.8,0.8,0.4,0.4,0.4,1.0,1.0,0.6,0.6,0.6,0.2,0.6,0.2,0.6,0.8,0.6,0.6,0.2,0.4,0.2,0.2,5,0,1,0,4,0,1.36,1.03,1.11,1.62,0.6,0.4,0.6,0.4
Nîmes,Reims,0.95,0.55,2,2,0,1,0.2,0.4,0.2,0.2,0.6,0.4,1.8,1.4,0.8,0.8,1.0,0.6,0.2,0.4,0.2,0.4,0.0,0.2,0.2,0.0,0.6,0.4,0.0,0.2,1.0,0.8,0.8,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.4,0.2,0.6,0.8,1.0,0.8,0.0,0.2,0.4,0.2,0.0,0.2,1.4,1.0,0.8,0.6,0.6,0.4,0.4,0.6,0.2,0.4,0.4,0.2,1.0,0.8,0.4,0.2,8.6,8.0,0.8,0.4,0.6,0.4,0.4,0.2,0.4,0.2,4.4,4.4,0.8,0.8,0.6,0.6,0.6,0.4,4.2,3.6,0.6,0.6,0.6,0.2,0.4,0.2,3.4,3.8,5.2,4.2,0.6,0.4,0.4,0.4,0.0,0.2,0.8,0.6,0.4,0.4,0.2,0.2,0.0,0.2,1.0,1.0,0.6,0.6,0.4,0.4,0.0,0.2,10,5,5,4,5,1,1.39,0.63,1.17,1.32,0.0,0.2,0.8,0.4
Montpellier,Saint-Étienne,0.4,0.7,1,2,1,1,0.6,0.6,0.0,0.4,0.4,0.0,4.2,2.6,2.6,1.6,1.6,1.0,0.0,0.6,0.0,0.0,0.8,0.6,0.4,0.4,1.0,0.4,0.8,0.4,1.0,1.0,1.0,0.8,0.8,0.4,0.6,0.2,0.4,0.2,2.0,0.6,1.0,0.6,1.0,0.0,0.2,1.0,0.2,0.4,0.6,0.0,1.0,0.6,0.8,0.0,2.2,2.0,1.6,1.0,0.6,1.0,0.4,0.6,0.4,0.2,0.4,0.2,0.8,1.0,0.6,0.4,10.2,9.8,1.0,1.0,0.8,0.4,0.4,0.2,0.4,0.2,5.2,4.6,0.8,0.8,0.8,0.4,0.8,0.4,5.0,5.2,0.8,0.8,0.6,0.8,0.4,0.4,5.8,2.6,4.4,7.2,0.8,0.0,0.8,0.0,0.6,0.0,0.8,0.8,0.8,0.6,0.4,0.2,0.4,0.0,0.8,0.8,0.6,0.2,0.6,0.0,0.4,0.0,7,7,4,7,3,0,2.71,1.27,1.82,1.29,0.4,0.0,0.6,0.4
Monaco,Olympique Lyonnais,0.15,0.2,2,3,1,0,0.6,0.4,0.0,0.0,0.4,0.6,2.6,2.8,2.2,1.6,0.4,1.2,0.8,0.0,0.2,0.0,0.8,0.4,0.2,0.2,0.2,1.0,0.2,0.4,0.8,1.0,0.8,1.0,0.6,0.4,0.4,0.2,0.0,0.2,0.2,1.6,0.0,1.2,0.2,0.4,0.8,0.6,1.0,0.4,0.0,0.2,0.2,0.8,0.0,0.6,2.4,1.2,2.2,0.4,0.2,0.8,0.8,0.4,0.2,0.6,0.2,0.2,0.8,0.8,0.8,0.4,8.2,9.8,0.8,0.6,0.4,0.6,0.2,0.2,0.0,0.2,4.6,4.6,1.0,0.8,0.8,0.4,0.4,0.4,3.6,5.2,0.6,0.6,0.0,0.6,0.0,0.4,6.2,4.4,2.0,5.4,1.0,0.8,0.8,0.4,0.8,0.2,1.0,0.8,0.8,0.6,0.6,0.4,0.6,0.2,1.0,0.8,1.0,0.6,0.8,0.6,0.4,0.2,5,5,3,4,2,1,2.57,1.97,0.6,1.35,0.0,0.8,0.8,0.4
